day,insurance,visitId,lengthPagecount,discount,whoweare,catalog,hour,application,lengthSeconds,howtojoin,referrerType
Wednesday,FALSE,13348,4,FALSE,FALSE,FALSE,10,FALSE,240,FALSE,Fulltext
Wednesday,FALSE,13354,4,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,NA
Wednesday,FALSE,13359,6,FALSE,FALSE,FALSE,10,FALSE,360,FALSE,Fulltext
Wednesday,FALSE,13360,2,FALSE,FALSE,FALSE,10,FALSE,180,FALSE,Other
Wednesday,FALSE,13367,2,FALSE,FALSE,FALSE,11,FALSE,300,FALSE,NA
Wednesday,FALSE,13373,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,NA
Wednesday,FALSE,13381,7,FALSE,FALSE,FALSE,11,FALSE,480,FALSE,NA
Wednesday,FALSE,13387,5,FALSE,FALSE,FALSE,11,FALSE,360,FALSE,NA
Wednesday,FALSE,13393,5,FALSE,TRUE,FALSE,11,FALSE,780,FALSE,NA
Wednesday,FALSE,13400,2,FALSE,FALSE,FALSE,11,FALSE,300,FALSE,OwnWebs
Wednesday,FALSE,13401,4,FALSE,FALSE,FALSE,11,FALSE,240,FALSE,Fulltext
Wednesday,FALSE,13413,7,TRUE,FALSE,FALSE,11,FALSE,120,FALSE,NA
Wednesday,FALSE,13416,7,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,Catalogue
Wednesday,FALSE,13417,10,FALSE,FALSE,FALSE,12,FALSE,1320,FALSE,Fulltext
Wednesday,FALSE,13418,2,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,13419,6,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,Fulltext
Wednesday,FALSE,13424,23,FALSE,FALSE,FALSE,12,FALSE,1080,FALSE,Catalogue
Wednesday,FALSE,13437,13,FALSE,FALSE,FALSE,12,FALSE,660,FALSE,Fulltext
Wednesday,FALSE,13439,6,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,Other
Wednesday,FALSE,13442,7,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,Catalogue
Wednesday,FALSE,13446,17,FALSE,FALSE,FALSE,13,FALSE,1140,FALSE,Fulltext
Wednesday,FALSE,13448,8,FALSE,FALSE,FALSE,12,FALSE,480,FALSE,NA
Wednesday,FALSE,13450,3,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,NA
Wednesday,FALSE,13456,6,FALSE,FALSE,FALSE,13,FALSE,600,FALSE,NA
Wednesday,FALSE,13460,4,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,NA
Wednesday,FALSE,13462,9,FALSE,FALSE,FALSE,13,FALSE,360,FALSE,Fulltext
Wednesday,FALSE,13469,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,13478,4,FALSE,FALSE,FALSE,13,FALSE,240,FALSE,Partners
Wednesday,FALSE,13481,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,NA
Wednesday,FALSE,13484,7,FALSE,FALSE,FALSE,13,FALSE,360,FALSE,NA
Wednesday,FALSE,13486,5,FALSE,FALSE,TRUE,13,FALSE,180,FALSE,NA
Wednesday,FALSE,13487,3,FALSE,FALSE,TRUE,13,FALSE,120,FALSE,NA
Wednesday,FALSE,13488,8,FALSE,FALSE,FALSE,13,FALSE,300,FALSE,NA
Wednesday,FALSE,13497,3,FALSE,FALSE,TRUE,13,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13498,11,FALSE,FALSE,FALSE,13,FALSE,1200,FALSE,Other
Wednesday,FALSE,13500,4,TRUE,FALSE,FALSE,13,FALSE,180,FALSE,NA
Wednesday,FALSE,13508,9,FALSE,FALSE,FALSE,13,FALSE,540,FALSE,Fulltext
Wednesday,FALSE,13509,3,FALSE,FALSE,FALSE,13,FALSE,420,FALSE,OwnWebs
Wednesday,FALSE,13510,6,FALSE,FALSE,FALSE,14,FALSE,1140,FALSE,NA
Wednesday,FALSE,13521,5,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13524,2,FALSE,FALSE,TRUE,14,FALSE,420,FALSE,NA
Wednesday,FALSE,13525,5,FALSE,FALSE,FALSE,14,FALSE,240,FALSE,Fulltext
Wednesday,FALSE,13527,7,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Other
Wednesday,FALSE,13533,3,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13543,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,13544,3,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13545,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13546,4,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13550,5,FALSE,FALSE,FALSE,14,FALSE,360,FALSE,NA
Wednesday,FALSE,13551,8,FALSE,FALSE,FALSE,14,FALSE,360,FALSE,NA
Wednesday,FALSE,13554,4,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Wednesday,FALSE,13560,9,FALSE,FALSE,FALSE,14,FALSE,660,FALSE,NA
Wednesday,FALSE,13572,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,OwnWebs
Wednesday,FALSE,13575,29,TRUE,FALSE,TRUE,15,FALSE,2460,FALSE,NA
Wednesday,FALSE,13580,3,FALSE,FALSE,FALSE,14,FALSE,480,FALSE,Fulltext
Wednesday,FALSE,13581,3,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13584,3,FALSE,FALSE,FALSE,14,FALSE,420,FALSE,Other
Wednesday,FALSE,13588,6,FALSE,FALSE,FALSE,14,FALSE,180,FALSE,NA
Wednesday,FALSE,13589,19,FALSE,FALSE,FALSE,15,FALSE,2220,FALSE,Fulltext
Wednesday,FALSE,13594,2,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,NA
Wednesday,FALSE,13599,2,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Other
Wednesday,FALSE,13600,4,FALSE,FALSE,FALSE,15,FALSE,480,FALSE,NA
Wednesday,FALSE,13603,7,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,Catalogue
Wednesday,FALSE,13610,4,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,NA
Wednesday,FALSE,13625,3,FALSE,FALSE,FALSE,15,FALSE,300,FALSE,NA
Wednesday,FALSE,13631,2,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,NA
Wednesday,FALSE,13643,4,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Other
Wednesday,FALSE,13646,5,FALSE,FALSE,FALSE,16,FALSE,300,FALSE,NA
Wednesday,FALSE,13659,3,FALSE,FALSE,FALSE,16,FALSE,180,FALSE,NA
Wednesday,FALSE,13665,10,FALSE,FALSE,FALSE,16,FALSE,420,FALSE,NA
Wednesday,FALSE,13666,7,FALSE,FALSE,FALSE,16,FALSE,300,FALSE,OwnWebs
Wednesday,FALSE,13669,3,FALSE,FALSE,FALSE,16,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,13672,4,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13685,5,FALSE,FALSE,FALSE,16,FALSE,360,FALSE,NA
Wednesday,FALSE,13688,3,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13693,2,FALSE,TRUE,FALSE,17,FALSE,420,FALSE,NA
Wednesday,FALSE,13696,7,FALSE,FALSE,FALSE,17,FALSE,180,FALSE,NA
Wednesday,FALSE,13701,7,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,NA
Wednesday,FALSE,13705,3,FALSE,FALSE,TRUE,17,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13715,3,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,NA
Wednesday,FALSE,13717,6,FALSE,FALSE,FALSE,17,FALSE,480,FALSE,Catalogue
Wednesday,FALSE,13718,3,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13724,4,FALSE,FALSE,FALSE,17,FALSE,480,FALSE,Fulltext
Wednesday,FALSE,13726,6,FALSE,FALSE,FALSE,17,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13730,3,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,13735,2,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13746,5,FALSE,FALSE,FALSE,18,FALSE,120,FALSE,OwnWebs
Wednesday,FALSE,13747,2,FALSE,FALSE,FALSE,18,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13749,4,FALSE,FALSE,FALSE,18,FALSE,360,FALSE,NA
Wednesday,FALSE,13756,2,FALSE,FALSE,FALSE,18,FALSE,180,FALSE,NA
Wednesday,FALSE,13764,4,FALSE,FALSE,FALSE,18,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13765,8,FALSE,FALSE,FALSE,18,FALSE,240,FALSE,Fulltext
Wednesday,FALSE,13767,4,FALSE,FALSE,TRUE,18,FALSE,360,FALSE,Other
Wednesday,FALSE,13768,2,FALSE,FALSE,FALSE,19,FALSE,720,FALSE,NA
Wednesday,FALSE,13778,2,FALSE,FALSE,FALSE,19,FALSE,360,FALSE,Fulltext
Wednesday,FALSE,13779,13,TRUE,FALSE,FALSE,19,FALSE,840,FALSE,NA
Wednesday,FALSE,13780,3,FALSE,FALSE,FALSE,19,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13783,5,FALSE,FALSE,FALSE,19,FALSE,180,FALSE,Fulltext
Wednesday,FALSE,13786,5,FALSE,FALSE,FALSE,19,FALSE,180,FALSE,NA
Wednesday,FALSE,13802,3,FALSE,FALSE,FALSE,19,FALSE,120,FALSE,Partners
Wednesday,FALSE,13803,6,FALSE,FALSE,FALSE,19,FALSE,600,FALSE,Fulltext
Wednesday,FALSE,13807,5,FALSE,FALSE,FALSE,20,FALSE,540,FALSE,Fulltext
Wednesday,FALSE,13809,11,FALSE,FALSE,FALSE,20,FALSE,840,FALSE,NA
Wednesday,FALSE,13818,7,FALSE,FALSE,FALSE,20,FALSE,660,FALSE,Fulltext
Wednesday,FALSE,13821,4,FALSE,FALSE,FALSE,20,FALSE,360,FALSE,Other
Wednesday,FALSE,13826,6,FALSE,FALSE,FALSE,20,FALSE,420,FALSE,Other
Wednesday,FALSE,13833,3,FALSE,FALSE,FALSE,20,FALSE,300,FALSE,Fulltext
Wednesday,FALSE,13836,5,FALSE,FALSE,FALSE,20,FALSE,120,FALSE,Catalogue
Wednesday,FALSE,13843,10,FALSE,FALSE,FALSE,21,FALSE,720,FALSE,Partners
Wednesday,FALSE,13850,6,FALSE,FALSE,FALSE,21,FALSE,660,FALSE,NA
Wednesday,FALSE,13859,3,FALSE,FALSE,FALSE,21,FALSE,180,FALSE,NA
Wednesday,FALSE,13863,8,FALSE,FALSE,FALSE,22,FALSE,420,FALSE,NA
Wednesday,FALSE,13864,8,TRUE,FALSE,TRUE,22,FALSE,900,FALSE,Fulltext
Wednesday,FALSE,13866,8,FALSE,FALSE,FALSE,22,FALSE,1020,FALSE,Fulltext
Wednesday,FALSE,13871,9,FALSE,FALSE,FALSE,22,FALSE,180,FALSE,Partners
Wednesday,FALSE,13873,3,FALSE,FALSE,FALSE,22,FALSE,120,FALSE,Fulltext
Wednesday,FALSE,13876,3,FALSE,FALSE,FALSE,22,FALSE,540,FALSE,NA
Wednesday,FALSE,13878,9,FALSE,FALSE,FALSE,22,FALSE,480,FALSE,NA
Wednesday,FALSE,13879,2,FALSE,FALSE,FALSE,22,FALSE,240,FALSE,OwnWebs
Wednesday,FALSE,13881,6,FALSE,FALSE,FALSE,22,FALSE,1500,FALSE,Other
Wednesday,FALSE,13884,11,FALSE,FALSE,TRUE,22,FALSE,1440,FALSE,Fulltext
Wednesday,FALSE,13887,6,FALSE,FALSE,FALSE,22,FALSE,240,FALSE,Catalogue
Wednesday,FALSE,13891,3,FALSE,FALSE,FALSE,23,FALSE,180,FALSE,NA
Wednesday,FALSE,13892,5,FALSE,FALSE,FALSE,23,FALSE,420,FALSE,NA
Wednesday,FALSE,13900,11,FALSE,FALSE,FALSE,23,FALSE,840,FALSE,Fulltext
Wednesday,FALSE,13901,2,FALSE,FALSE,FALSE,23,FALSE,240,FALSE,NA
Wednesday,FALSE,13902,5,FALSE,FALSE,FALSE,23,FALSE,480,FALSE,Fulltext
Thursday,FALSE,13905,7,FALSE,FALSE,FALSE,0,FALSE,780,FALSE,Partners
Thursday,FALSE,13907,2,FALSE,FALSE,FALSE,0,FALSE,1140,FALSE,NA
Thursday,FALSE,13908,4,FALSE,FALSE,FALSE,0,FALSE,360,FALSE,Fulltext
Thursday,FALSE,13910,4,FALSE,FALSE,FALSE,0,FALSE,180,FALSE,NA
Thursday,FALSE,13915,3,FALSE,TRUE,FALSE,0,FALSE,120,FALSE,NA
Thursday,FALSE,13920,3,FALSE,FALSE,TRUE,3,FALSE,120,FALSE,Catalogue
Thursday,FALSE,13921,3,FALSE,FALSE,FALSE,3,FALSE,120,FALSE,Fulltext
Thursday,FALSE,13922,4,FALSE,FALSE,FALSE,4,FALSE,960,FALSE,NA
Thursday,FALSE,13924,8,FALSE,FALSE,FALSE,6,FALSE,540,FALSE,NA
Thursday,FALSE,13926,5,FALSE,FALSE,FALSE,6,FALSE,180,FALSE,NA
Thursday,FALSE,13927,10,FALSE,FALSE,FALSE,6,FALSE,720,FALSE,NA
Thursday,FALSE,13929,4,FALSE,FALSE,FALSE,6,FALSE,120,FALSE,Fulltext
Thursday,FALSE,13933,4,FALSE,FALSE,FALSE,7,FALSE,180,FALSE,NA
Thursday,FALSE,13937,3,FALSE,FALSE,TRUE,7,FALSE,180,FALSE,Fulltext
Thursday,FALSE,13938,4,FALSE,FALSE,FALSE,7,FALSE,660,FALSE,Other
Thursday,FALSE,13939,6,FALSE,FALSE,FALSE,7,FALSE,240,FALSE,Catalogue
Thursday,FALSE,13940,3,FALSE,FALSE,FALSE,7,FALSE,180,FALSE,NA
Thursday,FALSE,13941,5,FALSE,FALSE,FALSE,7,FALSE,180,FALSE,NA
Thursday,FALSE,13945,6,FALSE,FALSE,TRUE,7,FALSE,120,FALSE,Catalogue
Thursday,FALSE,13949,3,TRUE,FALSE,FALSE,8,FALSE,360,FALSE,Fulltext
Thursday,FALSE,13954,4,FALSE,FALSE,TRUE,8,FALSE,120,FALSE,Catalogue
Thursday,FALSE,13961,10,FALSE,FALSE,FALSE,8,FALSE,300,FALSE,Fulltext
Thursday,FALSE,13962,4,FALSE,FALSE,FALSE,8,FALSE,240,FALSE,Fulltext
Thursday,FALSE,13965,3,FALSE,FALSE,FALSE,8,FALSE,120,FALSE,OwnWebs
Thursday,FALSE,13966,7,FALSE,FALSE,FALSE,8,FALSE,180,FALSE,Fulltext
Thursday,FALSE,13968,3,FALSE,FALSE,FALSE,8,FALSE,120,FALSE,NA
Thursday,FALSE,13972,4,FALSE,FALSE,FALSE,8,FALSE,300,FALSE,OwnWebs
Thursday,FALSE,13992,3,FALSE,FALSE,FALSE,9,FALSE,1500,FALSE,NA
Thursday,FALSE,13993,3,FALSE,FALSE,FALSE,9,FALSE,120,FALSE,NA
Thursday,FALSE,14000,12,FALSE,FALSE,FALSE,9,FALSE,1260,FALSE,Fulltext
Thursday,FALSE,14005,6,TRUE,FALSE,FALSE,9,FALSE,420,FALSE,NA
Thursday,FALSE,14007,24,FALSE,FALSE,FALSE,10,FALSE,2220,FALSE,NA
Thursday,FALSE,14008,10,FALSE,FALSE,FALSE,10,FALSE,1560,FALSE,Other
Thursday,FALSE,14017,3,FALSE,FALSE,FALSE,9,FALSE,120,FALSE,NA
Thursday,FALSE,14025,4,FALSE,FALSE,FALSE,10,FALSE,1740,FALSE,NA
Thursday,FALSE,14028,6,FALSE,FALSE,FALSE,10,FALSE,480,FALSE,Fulltext
Thursday,FALSE,14030,3,FALSE,FALSE,FALSE,10,FALSE,420,FALSE,Fulltext
Thursday,FALSE,14033,4,FALSE,FALSE,FALSE,10,FALSE,120,FALSE,NA
Thursday,FALSE,14034,7,FALSE,FALSE,FALSE,10,FALSE,720,FALSE,NA
Thursday,FALSE,14036,4,FALSE,FALSE,FALSE,10,FALSE,660,FALSE,OwnWebs
Thursday,FALSE,14037,3,FALSE,TRUE,FALSE,10,FALSE,240,FALSE,NA
Thursday,FALSE,14041,4,FALSE,FALSE,TRUE,10,FALSE,240,FALSE,NA
Thursday,FALSE,14049,16,FALSE,FALSE,FALSE,10,FALSE,660,FALSE,Catalogue
Thursday,FALSE,14054,4,FALSE,FALSE,TRUE,10,FALSE,300,FALSE,Fulltext
Thursday,FALSE,14057,5,FALSE,FALSE,TRUE,10,FALSE,660,FALSE,NA
Thursday,FALSE,14064,4,FALSE,FALSE,FALSE,10,FALSE,600,FALSE,Fulltext
Thursday,FALSE,14065,5,FALSE,FALSE,FALSE,11,FALSE,1140,FALSE,NA
Thursday,FALSE,14066,4,FALSE,FALSE,FALSE,10,FALSE,360,FALSE,Fulltext
Thursday,FALSE,14068,4,FALSE,FALSE,FALSE,11,FALSE,900,FALSE,NA
Thursday,FALSE,14069,5,FALSE,FALSE,FALSE,11,FALSE,1320,FALSE,NA
Thursday,FALSE,14078,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14080,3,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,OwnWebs
Thursday,FALSE,14087,6,FALSE,FALSE,FALSE,11,FALSE,300,FALSE,Catalogue
Thursday,FALSE,14094,6,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14096,3,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Catalogue
Thursday,FALSE,14097,2,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14099,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14101,16,FALSE,FALSE,TRUE,11,FALSE,960,FALSE,Fulltext
Thursday,FALSE,14102,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14108,5,FALSE,FALSE,FALSE,11,FALSE,360,FALSE,NA
Thursday,FALSE,14110,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Catalogue
Thursday,FALSE,14112,4,FALSE,FALSE,FALSE,11,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14113,6,FALSE,FALSE,FALSE,12,FALSE,540,FALSE,Catalogue
Thursday,FALSE,14116,3,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14117,4,FALSE,FALSE,FALSE,11,FALSE,120,FALSE,Other
Thursday,FALSE,14118,3,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,NA
Thursday,FALSE,14120,4,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,NA
Thursday,FALSE,14125,3,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,NA
Thursday,FALSE,14135,3,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14137,20,FALSE,TRUE,FALSE,12,FALSE,1320,FALSE,NA
Thursday,FALSE,14138,3,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,Fulltext
Thursday,FALSE,14139,4,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14140,4,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14142,7,FALSE,FALSE,FALSE,12,FALSE,360,FALSE,Fulltext
Thursday,FALSE,14144,3,FALSE,FALSE,TRUE,12,FALSE,300,FALSE,Fulltext
Thursday,FALSE,14145,6,FALSE,FALSE,FALSE,12,FALSE,360,FALSE,NA
Thursday,FALSE,14146,9,TRUE,FALSE,FALSE,12,FALSE,540,FALSE,Fulltext
Thursday,FALSE,14147,7,FALSE,FALSE,FALSE,12,FALSE,600,FALSE,Fulltext
Thursday,FALSE,14155,3,FALSE,FALSE,FALSE,12,FALSE,240,FALSE,OwnWebs
Thursday,FALSE,14161,4,FALSE,FALSE,FALSE,12,FALSE,300,FALSE,Fulltext
Thursday,FALSE,14163,4,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,Catalogue
Thursday,FALSE,14164,2,FALSE,FALSE,FALSE,12,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14170,3,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,Catalogue
Thursday,FALSE,14171,4,FALSE,FALSE,FALSE,12,FALSE,600,FALSE,NA
Thursday,FALSE,14176,3,FALSE,FALSE,FALSE,12,FALSE,360,FALSE,Fulltext
Thursday,FALSE,14180,3,FALSE,FALSE,FALSE,12,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14186,5,FALSE,FALSE,FALSE,13,FALSE,720,FALSE,NA
Thursday,FALSE,14192,5,TRUE,FALSE,FALSE,13,FALSE,120,FALSE,NA
Thursday,FALSE,14198,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,NA
Thursday,FALSE,14200,4,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,NA
Thursday,FALSE,14207,5,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,NA
Thursday,FALSE,14209,3,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14212,10,FALSE,FALSE,TRUE,13,FALSE,1020,FALSE,NA
Thursday,FALSE,14215,12,FALSE,FALSE,TRUE,13,FALSE,780,FALSE,Partners
Thursday,FALSE,14216,14,FALSE,FALSE,FALSE,13,FALSE,660,FALSE,Catalogue
Thursday,FALSE,14218,6,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,NA
Thursday,FALSE,14223,3,FALSE,FALSE,FALSE,13,FALSE,240,FALSE,OwnWebs
Thursday,FALSE,14225,4,FALSE,FALSE,FALSE,13,FALSE,300,FALSE,NA
Thursday,FALSE,14226,14,FALSE,FALSE,FALSE,13,FALSE,1140,FALSE,Catalogue
Thursday,FALSE,14229,5,FALSE,FALSE,FALSE,13,TRUE,600,FALSE,Fulltext
Thursday,FALSE,14232,11,FALSE,FALSE,TRUE,14,FALSE,1740,FALSE,Other
Thursday,FALSE,14233,4,FALSE,FALSE,FALSE,13,FALSE,240,FALSE,Fulltext
Thursday,FALSE,14236,4,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14239,2,FALSE,FALSE,FALSE,13,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14240,7,FALSE,FALSE,FALSE,13,FALSE,540,FALSE,NA
Thursday,FALSE,14243,4,FALSE,FALSE,FALSE,13,FALSE,180,FALSE,NA
Thursday,FALSE,14258,6,FALSE,FALSE,FALSE,14,FALSE,420,FALSE,NA
Thursday,FALSE,14261,6,FALSE,FALSE,FALSE,14,FALSE,660,FALSE,NA
Thursday,FALSE,14265,4,FALSE,FALSE,FALSE,14,FALSE,240,FALSE,NA
Thursday,FALSE,14271,5,FALSE,FALSE,FALSE,14,FALSE,420,FALSE,Partners
Thursday,FALSE,14273,3,FALSE,FALSE,FALSE,14,FALSE,240,FALSE,NA
Thursday,FALSE,14283,2,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14284,2,FALSE,FALSE,TRUE,14,FALSE,240,FALSE,Fulltext
Thursday,FALSE,14285,4,FALSE,FALSE,FALSE,14,FALSE,300,FALSE,NA
Thursday,FALSE,14288,3,FALSE,FALSE,TRUE,14,FALSE,420,FALSE,Fulltext
Thursday,FALSE,14290,4,FALSE,FALSE,FALSE,14,FALSE,300,FALSE,NA
Thursday,FALSE,14291,5,TRUE,FALSE,FALSE,14,FALSE,300,FALSE,NA
Thursday,FALSE,14293,12,FALSE,FALSE,FALSE,15,FALSE,2100,FALSE,OwnWebs
Thursday,FALSE,14295,3,FALSE,FALSE,FALSE,14,FALSE,120,FALSE,NA
Thursday,FALSE,14296,2,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Fulltext
Thursday,FALSE,14303,4,FALSE,FALSE,FALSE,15,FALSE,300,FALSE,Fulltext
Thursday,FALSE,14306,2,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14312,38,FALSE,FALSE,FALSE,15,FALSE,660,FALSE,Fulltext
Thursday,FALSE,14318,10,FALSE,FALSE,FALSE,15,FALSE,720,FALSE,Catalogue
Thursday,FALSE,14319,4,FALSE,FALSE,FALSE,15,FALSE,360,FALSE,NA
Thursday,FALSE,14322,3,FALSE,FALSE,FALSE,15,FALSE,120,FALSE,OwnWebs
Thursday,FALSE,14328,4,TRUE,FALSE,FALSE,15,FALSE,780,FALSE,NA
Thursday,FALSE,14330,9,FALSE,FALSE,FALSE,15,FALSE,540,FALSE,NA
Thursday,FALSE,14333,9,FALSE,FALSE,FALSE,15,FALSE,420,FALSE,Fulltext
Thursday,FALSE,14341,2,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Fulltext
Thursday,FALSE,14342,3,FALSE,FALSE,FALSE,15,FALSE,240,FALSE,Other
Thursday,FALSE,14346,5,FALSE,FALSE,FALSE,15,FALSE,420,FALSE,NA
Thursday,FALSE,14347,5,FALSE,FALSE,FALSE,15,FALSE,180,FALSE,Fulltext
Thursday,FALSE,14352,6,FALSE,FALSE,FALSE,15,FALSE,420,FALSE,NA
Thursday,FALSE,14359,3,FALSE,FALSE,FALSE,16,FALSE,180,FALSE,Other
Thursday,FALSE,14361,4,FALSE,FALSE,FALSE,16,FALSE,180,FALSE,Partners
Thursday,FALSE,14365,4,FALSE,FALSE,FALSE,16,FALSE,240,FALSE,NA
Thursday,FALSE,14380,20,FALSE,FALSE,FALSE,16,FALSE,1440,FALSE,NA
Thursday,FALSE,14383,5,FALSE,FALSE,FALSE,16,FALSE,120,FALSE,NA
Thursday,FALSE,14384,4,FALSE,FALSE,FALSE,17,FALSE,2040,FALSE,Fulltext
Thursday,FALSE,14386,4,FALSE,TRUE,FALSE,16,FALSE,180,FALSE,NA
Thursday,FALSE,14388,4,FALSE,FALSE,FALSE,17,FALSE,720,FALSE,NA
Thursday,FALSE,14394,3,FALSE,FALSE,FALSE,17,FALSE,300,FALSE,NA
Thursday,FALSE,14399,3,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14408,8,FALSE,FALSE,FALSE,17,FALSE,240,FALSE,NA
Thursday,FALSE,14412,2,FALSE,FALSE,FALSE,17,FALSE,120,FALSE,Fulltext
Thursday,FALSE,14415,4,FALSE,FALSE,FALSE,17,FALSE,240,FALSE,NA
Thursday,FALSE,14422,5,FALSE,FALSE,FALSE,17,FALSE,300,FALSE,Catalogue
Thursday,FALSE,14428,4,FALSE,FALSE,FALSE,18,FALSE,2640,FALSE,NA
Thursday,FALSE,14429,12,FALSE,FALSE,FALSE,18,FALSE,360,FALSE,NA
Thursday,FALSE,14431,3,FALSE,FALSE,FALSE,18,FALSE,720,FALSE,NA
Thursday,FALSE,14434,15,FALSE,FALSE,FALSE,18,FALSE,540,FALSE,NA
Thursday,FALSE,14442,7,FALSE,FALSE,FALSE,18,FALSE,300,FALSE,NA
Thursday,FALSE,14444,3,FALSE,FALSE,FALSE,18,FALSE,420,FALSE,NA
Thursday,FALSE,14450,2,FALSE,FALSE,FALSE,18,FALSE,480,FALSE,Fulltext
Thursday,FALSE,14451,6,FALSE,FALSE,FALSE,18,FALSE,240,FALSE,Fulltext
Thursday,FALSE,14452,5,FALSE,FALSE,FALSE,18,FALSE,720,FALSE,NA
